steamId,price,copiesSold,publisherClass,reviewScore,aiContent
501300,19.99,1430854,AA,96,
1049800,0,1430197,Indie,75,
2990,9.99,1427868,Indie,96,
1102190,24.99,1426293,AA,96,
1135690,19.99,1425536,AA,93,
206480,0,1424376,Indie,71,
2338770,59.99,1424039,AAA,31,
307950,0,1421228,Indie,76,
1282270,0,1420898,Indie,76,
622650,19.99,1420220,Indie,89,
678800,0,1418557,AA,86,
6910,6.99,1417648,AA,95,
230290,29.99,1416538,Indie,96,
668580,59.99,1410827,AAA,82,
288160,4.99,1409048,Indie,98,
204450,14.99,1407143,Indie,95,
1515210,5.99,1405800,Indie,95,
270150,14.99,1403332,Indie,88,
22300,9.99,1403260,AAA,81,
1727650,0,1400288,Hobbyist,96,
302670,14.99,1400081,Indie,80,
19680,9.99,1398384,AAA,90,
200260,19.99,1397218,AA,96,
391720,19.99,1397120,Indie,89,
1929610,14.99,1396699,Indie,86,
640820,19.99,1395856,Indie,78,
287290,19.99,1395460,AAA,78,
1790600,69.99,1391282,AAA,90,
2622000,0,1390066,Indie,56,
233130,29.99,1387843,AA,92,
228280,19.99,1386462,Indie,92,
237310,0,1384023,Indie,74,
1522820,29.99,1383107,Indie,86,
312520,24.99,1374909,Indie,94,
32430,19.99,1374226,AA,75,
1377580,0,1369019,Indie,71,
333600,9.99,1367541,Indie,95,
704850,19.99,1366960,AA,88,
1275350,0,1365391,AA,94,
1657630,29.99,1362156,AA,94,
1066780,39.99,1357157,AA,90,
1222690,39.99,1357138,AAA,75,
1149620,19.99,1357123,Indie,88,
692850,39.99,1356752,AA,94,
282140,29.99,1355349,Indie,96,
834910,29.99,1355304,Indie,47,
1049410,19.99,1354688,Indie,95,
2208920,59.99,1346985,AAA,69,
204340,9.99,1346487,AA,90,
288470,34.99,1344977,AAA,86,
2290180,39.99,1340696,AA,84,
1291340,5.99,1340017,AA,96,
213610,9.99,1335969,AAA,89,
413410,19.99,1334478,AA,96,
2296990,3.99,1334129,Indie,91,
2289970,0,1333421,Indie,91,
408900,0,1329939,Indie,86,
299740,29.99,1328320,Indie,66,
253230,29.99,1325966,Indie,98,
1397920,0,1325347,Indie,92,
3146520,4.99,1321777,Indie,98,
638230,14.99,1320898,AA,94,
673750,14.99,1314676,Indie,87,
924140,2.99,1313701,Indie,86,
368070,19.99,1312004,AA,67,
1124300,49.99,1311883,AAA,68,
393420,24.99,1311773,Indie,76,
745920,44.99,1310856,AA,82,
1671340,0,1308189,Indie,90,
2369390,59.99,1305202,AAA,72,
2138710,39.99,1304368,Indie,92,
1749630,0,1300903,Indie,91,
930210,19.99,1300801,Indie,91,
287980,9.99,1298901,Indie,96,
209160,59.99,1297601,AAA,64,
219890,19.99,1295238,Indie,95,
239350,14.99,1293032,Indie,92,
1336490,29.99,1289143,AA,95,
217200,14.99,1287976,Indie,94,
359870,29.99,1281147,AA,90,
731490,39.99,1280887,AAA,93,
1150690,19.99,1280799,Indie,97,
1252330,59.99,1279775,AAA,76,
1127500,9.99,1277244,Indie,96,
55150,39.99,1274815,AA,92,
360170,14.99,1274079,AA,69,
1637320,17.99,1269270,AA,92,
1371580,29.99,1268150,Indie,68,
1178490,12.99,1266596,Indie,90,
1089980,14.99,1263670,AA,99,
1104450,0,1260326,Indie,86,
641320,19.99,1258560,Indie,85,
32470,19.99,1258115,AA,98,
895400,24.99,1257049,Indie,77,
282440,9.99,1255551,AAA,86,
242700,19.99,1249937,AA,86,
2780980,9.99,1249085,Indie,88,
2772560,0,1244404,Indie,94,
1307550,24.99,1243687,AA,77,
384180,0,1242075,AA,84,
319830,0,1240737,Indie,75,
2252570,59.99,1239255,AAA,91,
332800,7.99,1239031,Indie,94,
578650,29.99,1236351,AA,83,
251060,29.99,1236269,Indie,89,
292730,59.99,1235648,AAA,60,
394310,9.99,1232921,AA,81,
311730,0,1231853,AA,69,
826630,29.99,1231799,AA,73,
386940,14.99,1231710,Indie,96,
756800,29.99,1230803,AA,95,
244160,34.99,1229756,AA,88,
342200,0,1228378,Indie,80,
2141730,7.99,1227448,Indie,87,
1126320,13.99,1227328,Indie,97,
537180,0,1226199,Indie,67,
2218750,6.66,1226165,Indie,96,
823500,29.99,1225631,Indie,92,
554620,16.99,1225600,AA,93,
1062520,19.99,1223661,AAA,93,
427410,24.99,1221741,AA,96,
382490,0,1217096,Indie,93,
241540,0,1216724,AAA,85,
418240,39.99,1215115,AA,96,
960990,19.99,1215080,AA,88,
690640,29.99,1212580,Indie,89,
1891700,0,1212436,Indie,85,
113420,0,1210413,Indie,60,
1449690,49.99,1209972,AA,96,
47410,0,1208395,Indie,64,
1029690,49.99,1208050,AA,83,
466910,0,1207422,Indie,81,
1235140,19.99,1207307,AAA,94,
242720,0,1203878,Indie,66,
1262240,29.99,1200865,AAA,71,
1262560,19.99,1200177,AAA,77,
2239150,12.99,1198338,Indie,97,
2001120,49.99,1196932,AAA,98,
1341290,17.99,1195422,Indie,91,
385800,2.99,1194800,Indie,94,
33930,19.99,1193060,AAA,92,
2878980,69.99,1191191,AAA,59,
637090,39.99,1190556,AAA,84,
17500,0,1189689,Hobbyist,85,
274520,14.99,1185416,Indie,95,
409720,19.99,1185359,AAA,71,
24790,0,1185322,AAA,90,
329110,0,1184651,AA,79,
2300320,49.99,1184027,AA,83,
236090,14.99,1183632,AAA,95,
210970,39.99,1183493,Indie,85,
258970,19.99,1183471,AA,82,
2080690,19.99,1181588,Indie,82,
368360,8.99,1181027,Indie,85,
35140,19.99,1180822,AA,96,
557340,19.99,1179701,AA,96,
215530,14.99,1174577,Indie,83,
1527950,34.99,1173238,AA,90,
590380,14.99,1172619,Indie,95,
300,9.99,1172320,AAA,92,
214340,9.99,1171610,AA,87,
673950,19.99,1171578,Indie,94,
462930,0,1168193,Indie,65,
1147690,0,1166186,Indie,96,
1272080,29.99,1165454,AAA,43,
1088850,59.99,1164471,AA,94,
2064650,0,1159899,Indie,70,
40700,19.99,1158081,Indie,95,
207230,0,1157899,Hobbyist,73,
955900,24.99,1157308,Indie,86,
1281800,0,1156884,Indie,97,
943700,0,1156646,Hobbyist,95,
42960,19.99,1154305,AAA,92,
2221490,29.99,1152359,AAA,76,
1071870,14.99,1151251,Indie,86,
96100,1.99,1150876,Indie,86,
1453490,0,1150839,Indie,90,
1338770,39.99,1148137,AA,84,
973580,29.99,1147323,AA,73,
619910,0,1146329,Hobbyist,78,
1478220,0,1143893,Indie,86,
1046030,4.99,1142459,Indie,95,
447530,14.99,1141905,Indie,97,
611790,24.99,1138530,Indie,86,
1302240,9.99,1137981,Indie,85,
386070,29.99,1137947,Indie,85,
1874880,39.99,1137618,AAA,74,
385770,0,1136337,Hobbyist,88,
2427700,12.99,1135001,Indie,91,
1337520,14.99,1133976,AA,90,
21130,19.99,1132726,AA,87,
65540,19.99,1132605,AA,92,
2273430,19.99,1130886,Indie,95,
228300,29.99,1130732,AA,83,
346330,0,1128895,Hobbyist,73,
1318690,9.99,1125881,Indie,96,
1659420,49.99,1125810,AAA,90,
233290,19.99,1125394,AA,86,
611670,59.99,1124455,AAA,75,
1350650,13.99,1122935,Indie,96,
1030830,29.99,1121856,AAA,72,
466660,0,1121737,Indie,66,
965200,0,1121116,Indie,88,
1089090,39.99,1120874,AA,92,
250180,7.99,1117336,Indie,90,
1629520,14.99,1112349,Indie,92,
329050,24.99,1112315,AAA,89,
2909110,6.99,1112090,Indie,83,
2674810,0,1111214,AAA,80,
2066020,9.99,1108271,Indie,91,
2695940,4.99,1106921,Indie,81,
585420,24.99,1104725,Indie,93,
234670,19.99,1102413,AA,90,
429790,0,1101644,Indie,82,
2700,0,1100158,Hobbyist,92,
1127400,9.99,1099469,Indie,96,
2437170,0,1096512,AA,58,
302590,0,1096407,Hobbyist,85,
311560,19.99,1095851,AAA,85,
589290,19.99,1093509,Indie,90,
292120,15.99,1093138,AA,75,
1267910,9.99,1092343,AA,91,
1627720,59.99,1092029,AA,92,
10150,19.99,1090016,AAA,80,
1778820,69.99,1089955,AAA,64,
221680,9.99,1089291,AAA,89,
311340,19.99,1088292,AAA,84,
323470,39.99,1086300,AA,90,
778700,0,1085906,Hobbyist,84,
1836450,0,1085336,AAA,81,
979690,29.99,1084802,AA,74,
1361000,9.99,1084286,Indie,76,
212160,0,1083503,Hobbyist,68,
248610,19.99,1083230,Indie,94,
1703340,24.99,1082775,Indie,94,
278080,49.99,1081714,AA,84,
397950,14.99,1078977,AA,94,
285920,24.99,1075739,Indie,91,
1041320,0,1074297,Indie,67,
294860,19.99,1073509,AAA,90,
879160,0,1073380,AA,74,
1170970,0,1070543,Indie,86,
1549970,29.99,1070521,Indie,80,
428690,19.99,1069786,Indie,77,
260230,14.99,1068288,AAA,96,
332310,29.99,1066158,AA,78,
283640,17.99,1064348,Indie,90,
427290,39.99,1061682,AAA,77,
2406770,33.32,1060232,Indie,75,
2232840,0,1057280,Indie,52,
2808930,0,1055850,Indie,56,
1528080,0,1055289,Indie,87,
313340,0.99,1053859,Indie,88,
1369630,24.99,1053670,Indie,94,
383980,29.99,1053387,Indie,96,
57300,19.99,1052130,Indie,95,
1671200,0,1050253,Indie,73,
2933620,69.99,1048942,AAA,47,
769560,0,1046919,Indie,83,
329430,19.99,1045693,AAA,82,
365450,9.99,1044790,Indie,94,
626690,39.99,1044193,AA,79,
1044720,29.99,1042297,AA,86,
1432860,24.99,1041518,Indie,83,
573090,24.99,1040363,Indie,90,
1253920,24.99,1039211,Indie,91,
413420,19.99,1036697,AA,96,
9480,9.99,1035436,AAA,75,
257350,19.99,1034700,Indie,92,
298610,0,1033903,AAA,63,
209650,59.99,1031984,AAA,65,
690830,34.99,1030812,Indie,85,
313160,12.99,1030550,AA,92,
799960,0,1029829,Indie,82,
429050,14.99,1029087,Indie,78,
606880,34.99,1018796,AAA,77,
264200,4.99,1017222,Indie,98,
1233570,19.99,1017116,AAA,81,
215280,0,1016376,AA,67,
26800,14.99,1016054,Indie,94,
603850,4.99,1015832,Indie,90,
495910,0,1015633,Indie,61,
249050,11.99,1013868,AAA,86,
12140,9.99,1012062,AAA,89,
115320,39.99,1012029,AAA,76,
48240,19.99,1008556,AAA,61,
80,9.99,1007532,AAA,91,
272060,0,1005390,Indie,77,
1584090,5.99,1005289,Indie,99,
1106840,14.99,1002193,Indie,87,
285190,39.99,1000648,AA,48,
667530,3.99,999757,Hobbyist,87,
285310,5.99,999279,Indie,95,
490220,0,998737,Indie,82,
535930,29.99,998512,AAA,92,
71250,7.99,997860,AAA,91,
682990,19.99,997605,Indie,87,
527430,49.99,997455,Indie,76,
3064370,0,993029,Indie,87,
1475810,59.99,992200,AAA,82,
1225570,19.99,991276,AAA,79,
380840,0,989701,Hobbyist,88,
94400,9.99,988876,Indie,90,
1288310,9.99,988641,AA,98,
2334730,6.99,985480,Indie,92,
225260,14.99,984812,Indie,93,
242640,19.99,984718,Indie,83,
553640,10.99,983691,AA,90,
248390,18.99,981933,Indie,89,
400750,34.99,978913,Indie,83,
206190,9.99,978151,Indie,98,
384190,19.99,977740,AA,93,
1126290,1.99,976691,Indie,81,
734750,0,974766,Indie,86,
204880,19.99,974044,AA,93,
447820,14.99,973686,Indie,82,
1180660,0,971958,AAA,83,
747660,39.99,970766,Indie,86,
625340,0,966628,Indie,67,
218640,9.99,965559,Indie,81,
558100,0,964506,AAA,79,
237990,24.99,963426,Indie,89,
1144400,34.99,962568,Indie,99,
1817230,29.99,962165,AAA,97,
509980,19.99,960125,Indie,82,
2479810,34.99,959574,Indie,67,
560130,39.99,955710,Indie,88,
597170,19.99,955002,Indie,97,
2410490,0,954238,Indie,70,
2109460,2.99,952928,Indie,97,
293260,0,952320,Indie,86,
392160,49.99,951689,Indie,79,
310370,0,950738,Indie,74,
701160,19.99,950382,AA,90,
2100,9.99,949790,AAA,91,
1090630,19.99,949704,AA,83,
211400,14.99,948777,AAA,79,
1352080,0,948385,Indie,69,
975370,29.99,947506,Indie,95,
891040,0,946930,Indie,87,
414530,0,941743,Indie,60,
1262540,29.99,940091,AAA,70,
1116960,0,939711,Hobbyist,87,
1971870,49.99,935178,AAA,69,
1097840,29.99,931190,AAA,70,
388410,29.99,930233,AA,78,
457550,0,929836,Hobbyist,85,
960170,49.99,928612,AA,89,
584400,19.99,925834,AAA,94,
475550,13.99,925344,Indie,92,
1062160,14.99,925183,Indie,95,
711810,0,924413,Indie,77,
2186680,49.99,924020,AA,85,
953490,19.99,923906,AA,95,
1295660,69.99,922990,AAA,50,
67370,29.99,921831,AAA,92,
552100,18.99,920946,Indie,94,
113020,14.99,920176,AA,91,
1431610,0,919414,Indie,89,
448510,16.99,918553,Indie,90,
35720,19.99,917820,Indie,95,
469820,6.99,916755,AA,92,
736220,29.99,915867,AA,75,
513560,0,915803,Indie,72,
997010,29.99,914402,AA,78,
91700,9.99,910202,Indie,84,
696370,0,904558,Hobbyist,75,
1296610,19.99,903613,Indie,84,
13520,9.99,901610,AAA,82,
420530,9.99,901526,Indie,98,
425580,4.99,901274,Indie,98,
396750,19.99,899617,Indie,79,
1259980,39.99,897793,AA,82,
290340,24.99,897487,Indie,82,
280160,19.99,897250,Indie,90,
257850,19.99,895949,Indie,93,
474750,2.99,895336,AA,87,
798420,0,894608,Indie,77,
17570,0,893668,Hobbyist,88,
1012880,9.99,893531,Indie,94,
719040,39.99,893521,AA,85,
314000,0,892189,Indie,73,
388090,7.99,888973,Indie,93,
859570,19.99,887861,AA,87,
394690,19.99,886750,Indie,90,
32500,19.99,886451,AA,64,
375950,0,886050,Indie,92,
1335790,19.99,885911,Indie,87,
451340,19.99,885802,Indie,72,
16900,29.99,885499,Indie,90,
653530,19.99,885325,Indie,97,
412830,29.99,885308,AA,97,
215830,0,882171,Indie,73,
2679460,69.99,879135,AAA,91,
415200,19.99,878883,AAA,92,
2212330,4.99,878170,Indie,96,
969990,29.99,875769,AA,94,
1536610,0,875426,Hobbyist,96,
858810,24.99,875130,Indie,87,
321400,0,874807,Indie,77,
2420510,0,874604,Hobbyist,99,
763890,24.99,873148,Indie,95,
1364960,0,870382,AA,87,
1029780,24.99,870187,Indie,90,
1473480,0,870132,Indie,47,
1850740,14.99,868580,Indie,86,
3244220,4.99,867965,Indie,90,
341940,5.99,867860,Indie,83,
564710,0,865101,Indie,94,
996580,39.99,864877,AAA,94,
2161700,69.99,864145,AAA,94,
601430,39.99,861203,AAA,92,
1911390,0,859816,AA,89,
224480,14.99,858845,Indie,94,
22320,14.99,858630,AAA,95,
266510,19.99,858167,Indie,89,
1583320,9.99,856352,Indie,90,
1353300,0,856133,Indie,85,
223100,19.99,855127,AAA,60,
333420,19.99,854707,AA,82,
1137460,2.99,854597,Indie,80,
264140,14.99,852687,Indie,66,
2071280,24.99,852623,AA,80,
1206610,9.99,852151,Indie,85,
583950,0,851849,AAA,47,
246420,9.99,851161,Indie,97,
998930,0,848043,Indie,78,
774801,9.99,847669,Indie,98,
301910,14.99,847092,AAA,75,
346120,0,845395,Hobbyist,88,
1571440,4.99,844225,Indie,86,
250760,39.99,838713,Indie,96,
383180,19.99,837989,AAA,71,
1113560,59.99,837449,AA,88,
411300,29.99,835944,AA,74,
710920,29.99,835902,AA,82,
496300,14.99,835743,AA,86,
443810,14.99,835710,AA,83,
38410,9.99,835236,AAA,94,
242680,11.99,831220,Indie,96,
434170,24.99,830476,AA,97,
1238000,39.99,829514,AAA,75,
1647160,0,829066,Hobbyist,87,
562010,0,828527,Indie,62,
57900,19.99,827508,AAA,69,
961200,0,827299,Indie,73,
686200,13.99,825398,Indie,95,
323850,14.99,825377,Indie,90,
667890,0,823284,Indie,75,
1161580,34.99,823227,AAA,89,
304650,18.99,823116,Indie,83,
1715130,29.99,822625,AA,76,
278360,14.99,822340,AAA,92,
1161770,0,821927,Hobbyist,90,
201790,14.99,821832,Indie,93,
356570,9.99,820197,AA,90,
3240220,29.99,818724,AAA,62,
601840,19.99,817604,AA,94,
1369320,0,815473,Indie,98,
402840,0,813573,Indie,83,
2593370,9.99,813209,Indie,96,
393080,39.99,811647,AAA,52,
861540,14.99,811332,Indie,90,
359800,0,811149,Indie,67,
234650,14.99,808560,AAA,88,
1466640,19.96,807397,AAA,92,
1238060,19.99,806006,AAA,74,
2231450,19.99,805646,Indie,98,
330830,19.99,804689,AAA,95,
780310,29.99,804387,Indie,90,
859580,39.99,804271,AAA,65,
1268750,49.99,803621,AA,81,
1669000,49.99,802404,AAA,82,
769920,0,802363,Indie,79,
9880,0,801393,AA,72,
306020,9.99,800192,AA,95,
882100,19.99,799181,AAA,72,
1273400,34.99,798550,AA,82,
2310,9.99,798354,AAA,97,
1097430,0,796400,Indie,64,
115300,39.99,795872,AAA,89,
677120,11.99,795638,Indie,88,
312280,0,794236,Indie,74,
212800,0,793980,Indie,89,
2190290,12.99,793152,Indie,89,
2540100,0,792119,AA,95,
365300,0,791946,Hobbyist,94,
973760,19.99,790515,AAA,90,
485610,0.99,789772,Indie,85,
222730,9.99,789526,Indie,78,
1677280,59.99,781778,AA,57,
652980,0,781656,Hobbyist,87,
1785150,9.99,781297,AA,83,
882790,21.09,780855,Indie,91,
1382330,59.99,780812,AAA,88,
104200,0,780463,Hobbyist,85,
50,4.99,780450,AAA,95,
362960,29.99,780225,AAA,87,
1876890,24.99,779277,Indie,95,
2064870,0,778801,Indie,59,
2324650,0,777607,AAA,97,
402560,0,777600,Indie,63,
240320,0,776133,Hobbyist,66,
1017900,19.99,774853,AAA,84,
512470,0,773360,Indie,82,
1256670,29.99,771920,AA,94,
700600,39.99,771499,AA,69,
1139980,17.99,770705,Indie,89,
352400,19.99,768889,AA,92,
587860,0,765874,Indie,61,
774181,15.99,764150,Indie,98,
1458140,29.99,764126,AA,84,
1777760,0,763559,Hobbyist,73,
951440,19.99,762703,Indie,83,
1238820,39.99,762583,AAA,70,
629820,39.99,762448,AA,89,
253430,5.99,762150,Indie,81,
250600,0,762105,Indie,92,
803330,29.99,762064,AA,92,
559650,19.99,762058,Indie,89,
446800,29.99,761891,AA,83,
298180,0,761831,Indie,92,
1040200,19.99,760862,Indie,98,
1985810,59.99,759410,AAA,80,
1363430,0,759152,Indie,94,
1377150,0,758508,Indie,86,
344760,9.99,757243,Indie,57,
593600,19.99,756380,AAA,73,
405640,4.99,755553,Indie,95,
784150,39.99,754898,AA,92,
933820,29.99,754437,Indie,77,
1243830,39.99,753376,Indie,72,
317470,0,751729,Hobbyist,74,
339600,0,751116,Indie,59,
282800,6.99,750793,Indie,92,
300380,19.99,748377,AA,82,
712100,39.99,747767,AAA,70,
1013320,0,746968,Indie,78,
1463120,0,746577,Indie,91,
758190,9.99,746423,Indie,89,
1583230,39.99,745866,Indie,89,
222480,19.99,745596,AA,80,
1393350,0.99,745126,Indie,89,
625960,24.99,744499,AA,74,
536270,39.99,743323,AA,78,
32510,19.99,741704,AA,95,
704450,19.99,741446,Indie,90,
597820,39.99,741191,AA,66,
573100,19.99,740491,AAA,75,
456750,5.99,740143,Indie,96,
2229850,0,739818,AAA,93,
15120,9.99,739067,AAA,85,
368260,59.99,737065,AAA,82,
232910,9.99,736715,AAA,89,
8850,19.99,736340,AAA,89,
1328660,29.99,735684,AAA,81,
665360,4.99,735678,Indie,75,
921570,59.99,735432,AA,86,
650700,0,733271,AA,94,
688420,14.99,730805,AA,93,
2488620,69.99,730098,AAA,73,
2426960,0,729270,AA,71,
70600,14.99,728551,Indie,88,
899440,59.99,728433,AA,79,
1496790,59.99,728372,AAA,67,
520440,29.99,728258,AA,94,
209080,4.99,727143,Indie,90,
1105420,0,726731,Indie,61,
2000950,59.99,726023,AAA,79,
226840,29.99,724621,AAA,80,
302380,0,724014,Indie,96,
290080,19.99,723301,Indie,66,
459220,19.99,722961,AAA,91,
775500,59.99,722908,AA,81,
2103140,15.99,721595,AA,92,
339800,9.99,720480,Indie,96,
228200,19.99,719569,AAA,94,
878380,0,718079,Indie,80,
1469280,0,717548,AA,98,
1404850,9.99,717343,Indie,93,
872670,19.99,717302,Indie,80,
3419430,0,716268,Hobbyist,96,
567640,39.99,715747,AA,84,
303390,4.99,715009,Indie,59,
225600,0,714192,Indie,66,
1661270,0,713951,Indie,79,
519860,19.99,713389,AA,97,
2422870,0,712514,Hobbyist,94,
627270,99.99,710830,AA,86,
814370,19.99,710754,AA,92,
298260,0,710668,Hobbyist,62,
1985690,0,709795,Hobbyist,97,
268750,9.99,709460,Indie,85,
847370,19.99,709260,AAA,90,
1123770,19.99,708433,AAA,84,
1601580,44.99,708355,AA,77,
469600,24.99,707962,Indie,86,
1371980,39.99,707166,Indie,76,
521890,29.99,705883,AA,83,
226860,29.99,704432,AA,77,
252610,14.99,704260,Indie,93,
1073440,59.99,704174,AA,92,
418530,19.99,702245,Indie,93,
780290,34.99,701758,Indie,83,
1061090,12.99,701421,Indie,90,
319910,21.99,701405,Indie,63,
788770,0,701213,Hobbyist,96,
2322010,59.99,700861,AAA,86,
365360,29.99,700767,Indie,88,
1252780,0,700680,AA,91,
442120,0,698638,Indie,88,
311310,0,697026,Indie,57,
404410,0,695693,Hobbyist,92,
2920570,7.99,695484,Indie,93,
320240,59.99,695428,AA,77,
1563180,19.99,694832,Indie,74,
2495450,19.99,694676,AA,98,
343780,6.99,693271,Hobbyist,94,
1361510,24.99,692024,Indie,94,
423230,19.99,691881,Indie,91,
850170,0,690836,Indie,68,
204030,9.99,690752,AAA,92,
2818260,0,690565,AAA,47,
894020,19.99,688794,AA,93,
208140,9.99,688620,AAA,81,
289950,14.99,688619,AA,82,
489940,0,688223,Indie,60,
1158160,29.99,687347,AA,88,
1263370,3.99,687226,Indie,85,
606150,19.99,685501,AA,82,
377840,20.99,685356,AA,95,
378370,0,684915,Hobbyist,60,
263060,0,684326,Indie,80,
283880,0,683735,Indie,88,
738520,24.99,683171,AA,82,
885970,29.99,682940,AAA,76,
792300,24.99,682613,Indie,83,
367450,9.99,681696,Indie,91,
1056960,19.99,681215,AAA,44,
270850,6.99,679501,AA,83,
24810,0,677516,AAA,94,
323580,14.99,677198,Indie,77,
327890,12.99,676142,AA,78,
242550,29.99,675021,AAA,89,
236690,19.99,674954,AA,79,
252330,19.99,674465,Indie,88,
3059070,7.99,674176,Indie,86,
1096530,29.99,674095,Indie,87,
48720,9.99,673440,AA,88,
609320,14.99,671960,Indie,95,
429470,0,671780,Indie,88,
250420,0,670511,Indie,60,
245470,24.99,669883,Indie,74,
20510,9.99,669489,Indie,86,
473690,29.99,668839,AA,72,
531640,0,668705,Indie,77,
541570,2.99,668693,Indie,97,
1241700,0,668596,Indie,97,
986130,24.99,668538,AA,84,
606280,39.99,668469,AA,76,
672680,0,667637,Indie,71,
506610,7.99,667413,Indie,91,
35700,14.99,666660,Indie,96,
1385380,19.99,666083,AAA,82,
108800,29.99,665412,AAA,85,
572890,12.99,664606,AA,96,
464060,19.99,663807,AA,90,
3036080,2.99,663702,Indie,92,
2248760,17.99,661008,Indie,81,
410320,19.99,657523,AA,95,
557600,14.99,657382,AA,98,
984110,0,656259,Indie,90,
503940,29.99,655591,AA,83,
589360,59.99,655299,AA,84,
282900,14.99,654337,Indie,94,
39150,11.99,654136,AA,88,
130,4.99,653854,AAA,92,
927380,19.99,653710,AAA,95,
1367550,19.99,653000,Indie,94,
694280,49.99,652753,AA,86,
2532550,2.99,652743,Indie,97,
286100,0,652129,Indie,93,
1392820,1.49,651826,Indie,97,
1007040,59.99,651533,AA,94,
339340,19.99,651468,AAA,81,
790710,0,651156,AA,72,
632300,29.99,650835,Indie,84,
429660,49.99,650814,AA,91,
834530,19.99,650594,AAA,93,
905640,0,648951,Indie,55,
673560,0,648351,Hobbyist,81,
1465460,24.99,647531,Indie,79,
1061910,29.99,647328,AA,96,
503560,14.99,647274,Indie,89,
1881700,0,646838,Indie,54,
2108330,69.99,646756,AAA,86,
867210,34.99,646310,AAA,87,
916840,19.99,645262,Indie,87,
256290,14.99,644739,AAA,92,
293540,0,644127,Hobbyist,66,
732430,2.99,643981,Indie,96,
210770,14.99,642949,AAA,90,
98800,7.99,642123,Indie,94,
468920,19.99,641731,Indie,90,
263540,0,641419,Indie,61,
794600,0,641305,Indie,75,
1239300,0,641202,Indie,56,
734580,0,640867,Indie,69,
397340,12.99,640791,Indie,93,
327030,29.99,640784,AA,86,
2420110,59.99,639830,AAA,90,
2916430,14.99,639807,Indie,95,
515180,24.99,639636,AA,81,
230190,29.99,638340,Indie,86,
1195460,0,637975,Hobbyist,62,
450540,19.99,637496,Indie,97,
1388880,14.99,637404,Indie,97,
937310,0,636971,Indie,91,
586140,39.99,636706,Indie,94,
591740,0,635786,AA,49,
232430,14.99,634374,Indie,77,
1548850,39.99,633920,Indie,83,
578620,19.99,633077,AA,94,
285010,0,632650,Indie,73,
350640,29.99,632638,Indie,80,
718850,29.99,632422,AAA,80,
1789480,29.99,632350,AA,72,
1934680,29.99,631177,AAA,90,
3159330,69.99,630870,AAA,82,
239200,19.99,630645,Indie,70,
200900,14.99,629754,AA,93,
315430,12.99,628951,Indie,79,
946050,0,627784,Indie,94,
1064610,0,627211,Hobbyist,96,
354140,7.99,626746,Indie,90,
1211630,29.99,626401,AA,97,
979110,22.99,625538,Indie,86,
868360,24.99,624660,Indie,88,
362680,14.99,622319,Indie,97,
1129540,14.99,620390,Indie,89,
234080,29.99,620344,AAA,81,
1277400,39.99,619646,AAA,82,
681280,24.99,619486,Indie,94,
8000,8.99,619251,AA,82,
301750,0,618837,Indie,55,
1092730,0,618808,AA,77,
784080,29.99,618777,Indie,85,
979060,0,618752,AA,87,
1525700,14.99,618209,Indie,92,
792220,0,618137,Indie,90,
25890,9.99,617608,AAA,76,
1016800,29.99,617425,Indie,83,
330020,21.99,617082,AA,89,
261180,13.99,616755,Indie,94,
1577120,59.99,616595,Indie,81,
402710,34.99,616239,Indie,54,
357190,24.99,616210,Indie,92,
605740,24.99,615916,Indie,81,
1401590,39.99,615186,AA,92,
28000,9.99,614677,AA,65,
462780,19.99,613840,AA,88,
445220,24.99,613141,Indie,90,
797430,0,612091,Indie,80,
567630,0,611954,Indie,76,
1820170,0,611923,Hobbyist,85,
1239690,2.99,611567,Indie,96,
399810,19.99,610879,AAA,79,
2313250,0,610585,Indie,99,
3121110,4,609404,Indie,93,
1526490,0,608209,Indie,86,
1737100,14.99,608109,Indie,94,
269950,29.99,607829,Indie,93,
1448440,39.99,607526,AA,48,
2408820,19.99,607366,Indie,84,
274900,2.99,607342,Indie,86,
911400,39.99,606859,AA,61,
886250,0,606770,Indie,80,
613830,14.99,605284,AA,88,
1367080,0,604952,AA,21,
